PERMNO,SecInfoStartDt,SecInfoEndDt,SecurityBegDt,SecurityEndDt,SecurityHdrFlg,HdrCUSIP,HdrCUSIP9,CUSIP,CUSIP9,PrimaryExch,ConditionalType,ExchangeTier,TradingStatusFlg,SecurityNm,ShareClass,USIncFlg,IssuerType,SecurityType,SecuritySubType,ShareType,SecurityActiveFlg,DelActionType,DelStatusType,DelReasonType,DelPaymentType,Ticker,TradingSymbol,PERMCO,SICCD,NAICS,ICBIndustry,NASDCompno,NASDIssuno,IssuerNm,YYYYMMDD,DlyCalDt,DlyDelFlg,DlyPrc,DlyPrcFlg,DlyCap,DlyCapFlg,DlyPrevPrc,DlyPrevPrcFlg,DlyPrevDt,DlyPrevCap,DlyPrevCapFlg,DlyRet,DlyRetx,DlyRetI,DlyRetMissFlg,DlyRetDurFlg,DlyOrdDivAmt,DlyNonOrdDivAmt,DlyFacPrc,DlyDistRetFlg,DlyVol,DlyClose,DlyLow,DlyHigh,DlyBid,DlyAsk,DlyOpen,DlyNumTrd,DlyMMCnt,DlyPrcVol,ShrStartDt,ShrEndDt,ShrOut,ShrSource,ShrFacType,ShrAdrFlg,DisExDt,DisSeqNbr,DisOrdinaryFlg,DisType,DisFreqType,DisPaymentType,DisDetailType,DisTaxType,DisOrigCurType,DisDivAmt,DisFacPr,DisFacShr,DisDeclareDt,DisRecordDt,DisPayDt,DisPERMNO,DisPERMCO,vwretd,vwretx,ewretd,ewretx,sprtrn
86868,20140107,20221230,19990504,20221230,Y,38141G10,38141G104,38141G10,38141G104,N,RW,N/A,A,GOLDMAN SACHS GROUP INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,GS,GS,35048,6211,523120,FINL,0,0,GOLDMAN SACHS GROUP INC,20221207,20221207,N,359.9200,TR,"121,881,509.20",BP,362.9100,TR,20221206,"122,894,027.85",PB,-0.008239,-0.008239,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,2128204.00,359.9200,358.1500,365.3000,359.9200,359.9700,362.4900,,,"765,983,183.7",20221130,20221229,"338,635",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.001928,-0.002004,-0.004659,-0.004707,-0.001862
90215,20220404,20221230,20040623,20221230,Y,79466L30,79466L302,79466L30,79466L302,N,RW,N/A,A,SALESFORCE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CRM,CRM,45288,7372,511210,TECH,0,0,SALESFORCE INC,20221207,20221207,N,130.4800,TR,"130,480,000.00",BP,133.2700,TR,20221206,"133,270,000.00",PB,-0.020935,-0.020935,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,12915933.00,130.4800,130.0200,133.7500,130.4200,130.4400,132.5000,,,"1,685,270,937.8",20221130,20221229,"1,000,000",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.001928,-0.002004,-0.004659,-0.004707,-0.001862
92611,20201127,20221230,20080319,20221230,Y,92826C83,92826C839,92826C83,92826C839,N,RW,N/A,A,VISA INC; COM A; CONS,A,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,V,V,52983,7389,561499,INDL,0,0,VISA INC,20221207,20221207,N,207.8100,TR,"338,349,799.89",BP,209.0800,TR,20221206,"340,417,574.52",PB,-0.006074,-0.006074,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,7923847.00,207.8100,205.1300,209.0153,207.6500,207.7200,208.8000,,,"1,646,654,645.1",20221130,20221229,"1,628,169",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.001928,-0.002004,-0.004659,-0.004707,-0.001862
92655,20080627,20221230,19841017,20221230,Y,91324P10,91324P102,91324P10,91324P102,N,RW,N/A,A,UNITEDHEALTH GROUP INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,UNH,UNH,7267,6324,524114,HEALTH,60007233,9402,UNITEDHEALTH GROUP INC,20221207,20221207,N,542.9100,TR,"507,267,415.59",BP,539.3200,TR,20221206,"503,913,102.68",PB,0.006657,0.006657,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,2849099.00,542.9100,539.6344,545.9050,542.5900,542.7600,540.8400,,,"1,546,804,338.1",20221130,20221229,"934,349",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.001928,-0.002004,-0.004659,-0.004707,-0.001862
10107,20080627,20221230,19860313,20221230,Y,59491810,594918104,59491810,594918104,Q,RW,S,A,MICROSOFT CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MSFT,MSFT,8048,7370,511210,TECH,60008001,10539,MICROSOFT CORP,20221208,20221208,N,247.4000,TR,"1,844,236,620.20",BP,244.3700,TR,20221207,"1,821,649,567.01",PB,0.012399,0.012399,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,22559773.00,247.4000,243.0600,248.7400,247.4000,247.4100,244.8400,"250,064",61,"5,581,287,840.2",20221020,20221230,"7,454,473",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
10145,20221013,20221230,19251231,20221230,Y,43851610,438516106,43851610,438516106,Q,RW,S,A,HONEYWELL INTERNATIONAL INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,HON,HON,22168,3724,336412,INDL,60018933,25476,HONEYWELL INTERNATIONAL INC,20221208,20221208,N,213.3500,TR,"143,439,898.70",BP,213.4500,TR,20221207,"143,507,130.90",PB,-0.000468,-0.000468,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,2157322.00,213.3500,212.2101,214.5850,213.3500,213.3600,213.8500,"38,556",48,"460,264,648.7",20221013,20221230,"672,322",NC,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
11308,20080627,20221230,19251231,20221230,Y,19121610,191216100,19121610,191216100,N,RW,N/A,A,COCA COLA CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,KO,KO,20468,2086,312111,CONSTAP,0,0,COCA COLA CO,20221208,20221208,N,63.8100,TR,"275,947,174.53",BP,63.5400,TR,20221207,"274,779,556.02",PB,0.004249,0.004249,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,9946173.00,63.8100,63.3450,63.8500,63.8100,63.8200,63.6000,,,"634,665,299.1",20221130,20221229,"4,324,513",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
12490,20211203,20221230,19251231,20221230,Y,45920010,459200101,45920010,459200101,N,RW,N/A,A,INTERNATIONAL BUSINESS MACHS COR; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,IBM,IBM,20990,3571,334111,TECH,0,0,INTERNATIONAL BUSINESS MACHS COR,20221208,20221208,N,147.7800,TR,"133,611,740.28",BP,147.2700,TR,20221207,"133,150,636.02",PB,0.003463,0.003463,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,2665687.00,147.7800,147.3650,149.1530,147.7800,147.7900,147.9000,,,"393,935,224.9",20221130,20221229,"904,126",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
14008,20190912,20221230,19830617,20221230,Y,03116210,031162100,03116210,031162100,Q,RW,S,A,AMGEN INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AMGN,AMGN,216,2830,325414,HEALTH,60000215,298,AMGEN INC,20221208,20221208,N,285.5700,TR,"152,374,155.03",BP,285.7600,TR,20221207,"152,475,535.04",PB,-0.000665,-0.000665,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,1743616.00,285.5700,283.7400,286.5900,285.4800,285.5700,286.5100,"40,643",59,"497,924,421.1",20221031,20221230,"533,579",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
14541,20210401,20221230,19251231,20221230,Y,16676410,166764100,16676410,166764100,N,RW,N/A,A,CHEVRON CORP NEW; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CVX,CVX,20440,5541,447190,ENERGY,0,0,CHEVRON CORP NEW,20221208,20221208,N,173.5400,TR,"335,563,712.06",BP,172.5200,TR,20221207,"333,591,400.28",PB,0.005912,0.005912,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,8076601.00,173.5400,172.0300,176.4000,173.3900,173.4100,176.2500,,,"1,401,613,337.5",20221130,20221229,"1,933,639",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
14593,20171228,20221230,19801212,20221230,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7,3571,334220,TECH,60000006,8,APPLE INC,20221208,20221208,N,142.6500,TR,"2,269,293,032.70",BP,140.9400,TR,20221207,"2,242,090,150.92",PB,0.012133,0.012133,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,62079882.00,142.6500,141.1000,143.5200,142.6600,142.6700,142.3600,"459,157",60,"8,855,695,167.3",20221014,20221230,"15,908,118",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
18163,20210414,20221230,19290812,20221230,Y,74271810,742718109,74271810,742718109,N,RW,N/A,A,PROCTER & GAMBLE CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,PG,PG,21446,2844,325620,CONSTAP,0,0,PROCTER & GAMBLE CO,20221208,20221208,N,151.3200,TR,"358,582,550.04",BP,150.2400,TR,20221207,"356,023,277.28",PB,0.007188,0.007188,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,5187058.00,151.3200,149.0100,151.3800,151.3100,151.3200,149.4600,,,"784,905,616.6",20221130,20221229,"2,369,697",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
18428,20191223,20221230,20190402,20221230,Y,26055710,260557103,26055710,260557103,N,RW,N/A,A,DOW INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,DOW,DOW,56668,2821,325211,BASMAT,0,0,DOW INC,20221208,20221208,N,50.5600,TR,"35,582,055.04",BP,50.7000,TR,20221207,"35,680,581.30",PB,-0.002761,-0.002761,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,3815898.00,50.5600,50.3100,51.4300,50.5400,50.5500,51.1800,,,"192,931,802.9",20221130,20221229,"703,759",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
18542,20170126,20221230,19291202,20221230,Y,14912310,149123101,14912310,149123101,N,RW,N/A,A,CATERPILLAR INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CAT,CAT,20408,3531,333120,INDL,0,0,CATERPILLAR INC,20221208,20221208,N,230.9200,TR,"120,172,846.28",BP,228.9800,TR,20221207,"119,163,252.82",PB,0.008472,0.008472,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,2189369.00,230.9200,229.5400,232.5000,230.8600,230.9200,230.9100,,,"505,569,089.5",20221130,20221229,"520,409",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
19502,20141231,20221230,19340215,20221230,Y,93142710,931427108,93142710,931427108,Q,RW,S,A,WALGREENS BOOTS ALLIANCE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,WBA,WBA,21881,5912,446110,CONSTAP,60020528,27423,WALGREENS BOOTS ALLIANCE INC,20221208,20221208,N,40.9000,TR,"35,370,851.70",BP,40.6500,TR,20221207,"35,154,648.45",PB,0.006150,0.006150,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,3578979.00,40.9000,40.4000,40.9699,40.9000,40.9100,40.6400,"40,350",55,"146,380,241.1",20220930,20221230,"864,813",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
19561,20090327,20221230,19340905,20221230,Y,09702310,097023105,09702310,097023105,N,RW,N/A,A,BOEING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,BA,BA,20315,3721,336411,INDL,0,0,BOEING CO,20221208,20221208,N,179.0800,TR,"106,728,635.64",BP,176.5000,TR,20221207,"105,190,999.50",PB,0.014618,0.014618,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,6707652.00,179.0800,178.6100,184.8800,179.0700,179.0800,179.3200,,,"1,201,206,320.2",20221130,20221229,"595,983",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
22111,20211221,20221230,19440925,20221230,Y,47816010,478160104,47816010,478160104,N,RW,N/A,A,JOHNSON & JOHNSON; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,JNJ,JNJ,21018,3841,339112,HEALTH,0,0,JOHNSON & JOHNSON,20221208,20221208,N,177.2000,TR,"463,286,564.80",BP,177.1700,TR,20221207,"463,208,130.28",PB,0.000169,0.000169,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,4798463.00,177.2000,176.3400,177.4700,177.2000,177.2100,176.8200,,,"850,287,643.6",20221130,20221229,"2,614,484",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
22592,20220705,20221230,19460114,20221230,Y,88579Y10,88579Y101,88579Y10,88579Y101,N,RW,N/A,A,3M CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MMM,MMM,21205,3999,339999,INDL,0,0,3M CO,20221208,20221208,N,126.0000,TR,"69,645,618.00",BP,126.3500,TR,20221207,"69,839,078.05",PB,-0.002770,-0.002770,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,3785398.00,126.0000,125.4500,129.4400,125.9400,125.9500,127.0000,,,"476,960,148.0",20221130,20221229,"552,743",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
22752,20091104,20221230,19460515,20221230,Y,58933Y10,58933Y105,58933Y10,58933Y105,N,RW,N/A,A,MERCK & CO INC NEW; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MRK,MRK,21188,2834,325412,HEALTH,0,0,MERCK & CO INC NEW,20221208,20221208,N,110.8500,TR,"281,048,646.60",BP,110.0900,TR,20221207,"279,121,745.64",PB,0.006903,0.006903,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,7354829.00,110.8500,110.1200,111.0200,110.8600,110.8700,110.2800,,,"815,282,794.7",20221130,20221229,"2,535,396",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
26403,20210301,20221230,19571112,20221230,Y,25468710,254687106,25468710,254687106,N,RW,N/A,A,DISNEY WALT CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,DIS,DIS,20587,4833,515120,CONDIS,0,0,DISNEY WALT CO,20221208,20221208,N,92.5500,TR,"168,773,439.60",BP,92.1500,TR,20221207,"168,044,002.80",PB,0.004341,0.004341,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,9351229.00,92.5500,91.6700,93.4280,92.5700,92.5800,92.5000,,,"865,456,244.0",20221130,20221229,"1,823,592",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
43449,20190912,20221230,19660705,20221230,Y,58013510,580135101,58013510,580135101,N,RW,N/A,A,MCDONALDS CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MCD,MCD,21177,5812,722511,CONDIS,0,0,MCDONALDS CORP,20221208,20221208,N,273.3900,TR,"200,237,397.36",BP,270.3400,TR,20221207,"198,003,504.16",PB,0.011282,0.011282,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,3022742.00,273.3900,270.6200,273.5700,273.2900,273.3000,271.0000,,,"826,387,435.4",20221130,20221229,"732,424",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
47896,20160804,20221230,19690305,20221230,Y,46625H10,46625H100,46625H10,46625H100,N,RW,N/A,A,JPMORGAN CHASE & CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,JPM,JPM,20436,6021,522110,FINL,0,0,JPMORGAN CHASE & CO,20221208,20221208,N,132.8800,TR,"389,764,280.40",BP,131.5000,TR,20221207,"385,716,457.50",PB,0.010494,0.010494,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,8907257.00,132.8800,131.4300,132.9800,132.8500,132.8600,132.3300,,,"1,183,596,310.2",20221130,20221229,"2,933,205",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
55976,20201118,20221230,19721120,20221230,Y,93114210,931142103,93114210,931142103,N,RW,N/A,A,WALMART INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,WMT,WMT,21880,5311,452210,CONDIS,0,0,WALMART INC,20221208,20221208,N,148.7800,TR,"403,824,329.64",BP,149.1100,TR,20221207,"404,720,028.18",PB,0.001542,-0.002213,0.003756,NA,D1,0.5600,0.0000,1.000000,C1,4504214.00,148.7800,148.1400,149.2750,148.7700,148.7800,149.1600,,,"670,136,958.9",20221130,20221229,"2,714,238",OBS,NA,N,2022-12-08,1,Y,CD,Q,USD,CDIV,D,USD,0.5600,0.000000,0.000000,2022-02-17,2022-12-09,2023-01-03,0,0,0.007367,0.007235,0.005598,0.005521,0.007522
57665,20120629,20221230,19801202,20221230,Y,65410610,654106103,65410610,654106103,N,RW,N/A,A,NIKE INC; COM B; CONS,B,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,NKE,NKE,3194,3021,316210,CONDIS,60003193,4061,NIKE INC,20221208,20221208,N,111.3600,TR,"140,278,855.68",BP,108.3300,TR,20221207,"136,462,001.04",PB,0.027970,0.027970,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,6192842.00,111.3600,108.4600,111.4900,111.3500,111.3600,108.6000,,,"689,634,885.1",20221130,20221229,"1,259,688",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
59176,20210405,20221230,19721214,20221230,Y,02581610,025816109,02581610,025816109,N,RW,N/A,A,AMERICAN EXPRESS CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AXP,AXP,90,6141,522291,INDL,60000089,126,AMERICAN EXPRESS CO,20221208,20221208,N,154.1200,TR,"115,163,549.96",BP,154.7700,TR,20221207,"115,649,251.41",PB,-0.004200,-0.004200,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,1632502.00,154.1200,153.4500,156.4200,154.0400,154.0600,155.8900,,,"251,601,208.2",20221130,20221229,"747,233",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
59328,20080627,20221230,19721214,20221230,Y,45814010,458140100,45814010,458140100,Q,RW,S,A,INTEL CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,INTC,INTC,2367,3679,334413,TECH,60002366,3017,INTEL CORP,20221208,20221208,N,28.4400,TR,"117,371,880.00",BP,28.3300,TR,20221207,"116,917,910.00",PB,0.003883,0.003883,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,28337529.00,28.4400,28.0650,28.6000,28.4600,28.4700,28.3200,"141,172",64,"805,919,324.8",20220930,20221230,"4,127,000",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
59459,20090327,20221230,19721214,20221230,Y,89417E10,89417E109,89417E10,89417E109,N,RW,N/A,A,TRAVELERS COMPANIES INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,TRV,TRV,4293,6331,524126,FINL,60004292,5448,TRAVELERS COMPANIES INC,20221208,20221208,N,187.7200,TR,"43,991,806.56",BP,188.0500,TR,20221207,"44,069,141.40",PB,0.003191,-0.001755,0.004945,NA,D1,0.9300,0.0000,1.000000,C1,848722.00,187.7200,186.9700,189.2100,187.6600,187.6900,187.8700,,,"159,322,093.8",20221130,20221229,"234,348",OBS,NA,N,2022-12-08,1,Y,CD,Q,USD,CDIV,D,USD,0.9300,0.000000,0.000000,2022-10-19,2022-12-09,2022-12-30,0,0,0.007367,0.007235,0.005598,0.005521,0.007522
65875,20220404,20221230,19840216,20221230,Y,92343V10,92343V104,92343V10,92343V104,N,RW,N/A,A,VERIZON COMMUNICATIONS INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,VZ,VZ,20288,4813,517911,TELECOM,0,0,VERIZON COMMUNICATIONS INC,20221208,20221208,N,37.1000,TR,"155,813,210.70",BP,37.1700,TR,20221207,"156,107,197.89",PB,-0.001883,-0.001883,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,19549082.00,37.1000,36.8731,37.2400,37.0900,37.1000,37.1100,,,"725,270,942.2",20221130,20221229,"4,199,817",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
66181,20140225,20221230,19810922,20221230,Y,43707610,437076102,43707610,437076102,N,RW,N/A,A,HOME DEPOT INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,HD,HD,5085,5211,444110,CONDIS,60005082,6406,HOME DEPOT INC,20221208,20221208,N,324.0900,TR,"330,307,990.74",BP,320.1500,TR,20221207,"326,292,397.90",PB,0.012307,0.012307,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,3483561.00,324.0900,318.5500,324.5250,324.0000,324.0300,318.5500,,,"1,128,987,284.5",20221130,20221229,"1,019,186",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
76076,20140213,20221230,19900216,20221230,Y,17275R10,17275R102,17275R10,17275R102,Q,RW,S,A,CISCO SYSTEMS INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CSCO,CSCO,10486,3674,334118,TELECOM,60010404,14115,CISCO SYSTEMS INC,20221208,20221208,N,48.9900,TR,"201,255,965.97",BP,48.1800,TR,20221207,"197,928,402.54",PB,0.016812,0.016812,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,15870044.00,48.9900,48.6200,49.2000,49.0000,49.0100,48.6600,"130,854",63,"777,473,455.6",20221117,20221230,"4,108,103",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
86868,20140107,20221230,19990504,20221230,Y,38141G10,38141G104,38141G10,38141G104,N,RW,N/A,A,GOLDMAN SACHS GROUP INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,GS,GS,35048,6211,523120,FINL,0,0,GOLDMAN SACHS GROUP INC,20221208,20221208,N,358.0800,TR,"121,258,420.80",BP,359.9200,TR,20221207,"121,881,509.20",PB,-0.005112,-0.005112,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,1967822.00,358.0800,356.0550,362.5900,358.0300,358.0400,362.0300,,,"704,637,701.8",20221130,20221229,"338,635",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
90215,20220404,20221230,20040623,20221230,Y,79466L30,79466L302,79466L30,79466L302,N,RW,N/A,A,SALESFORCE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CRM,CRM,45288,7372,511210,TECH,0,0,SALESFORCE INC,20221208,20221208,N,130.1300,TR,"130,130,000.00",BP,130.4800,TR,20221207,"130,480,000.00",PB,-0.002682,-0.002682,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,15156912.00,130.1300,127.0200,131.4600,130.2100,130.2200,128.4300,,,"1,972,368,958.6",20221130,20221229,"1,000,000",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
92611,20201127,20221230,20080319,20221230,Y,92826C83,92826C839,92826C83,92826C839,N,RW,N/A,A,VISA INC; COM A; CONS,A,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,V,V,52983,7389,561499,INDL,0,0,VISA INC,20221208,20221208,N,209.1000,TR,"340,450,137.90",BP,207.8100,TR,20221207,"338,349,799.89",PB,0.006208,0.006208,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,4896614.00,209.1000,207.7500,210.3000,208.9300,209.0200,209.5100,,,"1,023,881,987.4",20221130,20221229,"1,628,169",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
92655,20080627,20221230,19841017,20221230,Y,91324P10,91324P102,91324P10,91324P102,N,RW,N/A,A,UNITEDHEALTH GROUP INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,UNH,UNH,7267,6324,524114,HEALTH,60007233,9402,UNITEDHEALTH GROUP INC,20221208,20221208,N,547.9200,TR,"511,948,504.08",BP,542.9100,TR,20221207,"507,267,415.59",PB,0.009228,0.009228,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,2272332.00,547.9200,543.7800,551.2900,547.7300,547.7400,544.8600,,,"1,245,056,149.4",20221130,20221229,"934,349",OBS,NA,N,,,,,,,,,,,,,,,,,,0.007367,0.007235,0.005598,0.005521,0.007522
10107,20080627,20221230,19860313,20221230,Y,59491810,594918104,59491810,594918104,Q,RW,S,A,MICROSOFT CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MSFT,MSFT,8048,7370,511210,TECH,60008001,10539,MICROSOFT CORP,20221209,20221209,N,245.4200,TR,"1,829,476,763.66",BP,247.4000,TR,20221208,"1,844,236,620.20",PB,-0.008003,-0.008003,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,20589371.00,245.4200,244.1600,248.3100,245.4200,245.4500,244.6950,"239,739",61,"5,053,043,430.8",20221020,20221230,"7,454,473",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.007467,-0.007507,-0.004385,-0.004491,-0.007350
10145,20221013,20221230,19251231,20221230,Y,43851610,438516106,43851610,438516106,Q,RW,S,A,HONEYWELL INTERNATIONAL INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,HON,HON,22168,3724,336412,INDL,60018933,25476,HONEYWELL INTERNATIONAL INC,20221209,20221209,N,211.6300,TR,"142,283,504.86",BP,213.3500,TR,20221208,"143,439,898.70",PB,-0.008062,-0.008062,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,2247852.00,211.6300,211.4000,214.4900,211.5300,211.5800,213.3500,"40,427",48,"475,712,918.8",20221013,20221230,"672,322",NC,NA,N,,,,,,,,,,,,,,,,,,-0.007467,-0.007507,-0.004385,-0.004491,-0.007350
